ReportId,Profit,Sales,Margin,COGS,Marketing,Inventory,Expected Profit,Expected Sales,Expected Margin,Expected COGS,Total Expenses
OW786FZ,-71.0,104.0,63.46,,45.0,659.0,-97.92,144.0,63.89,52.0,83.0
XJ872SF,-112.0,237.0,12.24,208.0,67.0,2306.0,-88.83,189.0,0.0,217.0,275.0
WQ416E1,122.0,349.0,,172.0,41.0,2198.0,123.89999999999999,354.0,62.71,,213.0
BW894TI,224.0,466.0,51.93,224.0,66.0,1672.0,162.72,339.0,58.7,140.0,290.0
YH905GZ,283.0,590.0,61.36,228.0,95.0,732.0,179.51999999999998,374.0,53.48,174.0,323.0
OF897JU,46.0,47.0,34.04,31.0,41.0,178.0,125.44,128.0,81.25,24.0,72.0
BM7151M,-15.0,135.0,43.7,76.0,15.0,,-4.95,45.0,,72.0,
PQ44015,131.0,191.0,,86.0,24.0,436.0,131.79,191.0,67.02,63.0,110.0
DC737EL,-588.0,37.0,0.0,,107.0,,-0.0,0.0,,181.0,389.0
WV5926Q,153.0,230.0,47.39,121.0,39.0,434.0,,298.0,68.46,,160.0
SW971GK,261.0,247.0,40.89,146.0,40.0,308.0,315.88,298.0,78.52,64.0,186.0
VP121P5,269.0,697.0,59.11,285.0,84.0,2111.0,208.26000000000002,534.0,64.98,187.0,369.0
VT4092V,27.0,382.0,73.56,101.0,36.0,1157.0,15.610000000000001,223.0,55.16,100.0,137.0
HH466GG,27.0,382.0,73.56,101.0,36.0,1157.0,15.610000000000001,223.0,55.16,100.0,137.0
KE348EG,321.0,696.0,61.06,271.0,106.0,2041.0,256.68,558.0,57.53,237.0,377.0
RB284J6,-80.0,164.0,33.54,109.0,20.0,2063.0,-94.57,193.0,31.61,132.0,129.0
CI857TM,-112.0,237.0,12.24,208.0,67.0,2306.0,-88.83,189.0,0.0,217.0,275.0
SG828VQ,-57.0,123.0,39.84,74.0,45.0,1137.0,-41.86,91.0,46.15,49.0,119.0
FZ287PZ,449.0,658.0,57.14,282.0,99.0,2150.0,352.92,519.0,50.67,256.0,381.0
NT58437,141.0,294.0,61.22,,33.0,640.0,119.52,249.0,70.28,74.0,147.0
VW929VY,103.0,402.0,59.45,163.0,143.0,1180.0,92.82000000000001,357.0,58.82,147.0,306.0
VT423FA,-588.0,37.0,0.0,282.0,,,-0.0,0.0,,181.0,389.0
GX12441,224.0,604.0,59.6,244.0,,1968.0,168.35,455.0,60.66,179.0,337.0
KZ7224D,35.0,183.0,68.31,58.0,51.0,967.0,,126.0,57.14,54.0,109.0
TY38624,169.0,378.0,58.2,158.0,45.0,1416.0,157.95000000000002,351.0,58.4,146.0,203.0
BJ4628K,224.0,604.0,59.6,244.0,93.0,1968.0,168.35,455.0,60.66,179.0,337.0
CX427BB,33.0,,54.95,82.0,18.0,518.0,31.86,177.0,34.46,116.0,100.0
XF4051L,141.0,294.0,61.22,114.0,33.0,640.0,119.52,249.0,70.28,74.0,147.0
GT40703,-71.0,104.0,63.46,38.0,45.0,659.0,-97.92,144.0,63.89,52.0,83.0
YO2458U,24.0,206.0,54.37,94.0,88.0,-69.0,40.8,340.0,71.47,97.0,182.0
BH715DL,-123.0,112.0,15.18,95.0,25.0,1164.0,-128.70000000000002,117.0,13.68,101.0,120.0
FP283JS,253.0,597.0,60.64,235.0,87.0,1566.0,192.35999999999999,,67.69,148.0,322.0
HX37925,-117.0,228.0,,219.0,62.0,2334.0,-81.6,160.0,0.0,211.0,281.0
HO84994,253.0,597.0,60.64,,87.0,,192.35999999999999,458.0,67.69,148.0,322.0
JM233X1,46.0,101.0,18.81,82.0,24.0,637.0,31.28,68.0,0.0,98.0,106.0
JD255IR,-23.0,186.0,70.97,54.0,44.0,50.0,-15.959999999999999,133.0,52.63,63.0,98.0
FA2996G,46.0,101.0,18.81,82.0,24.0,637.0,31.28,68.0,0.0,,106.0
WJ063AI,-27.0,125.0,80.0,25.0,7.0,661.0,-34.32,156.0,74.36,40.0,32.0
RB255ZI,-27.0,257.0,49.81,129.0,87.0,262.0,-32.01,291.0,67.35,95.0,
PO114KY,24.0,206.0,,94.0,88.0,-69.0,40.8,340.0,71.47,97.0,182.0
FO1107I,283.0,,61.36,228.0,95.0,,179.51999999999998,374.0,,174.0,323.0
ES340RB,-588.0,37.0,0.0,282.0,,,-0.0,0.0,,181.0,389.0
BS604P2,364.0,704.0,63.35,258.0,94.0,2147.0,404.04,777.0,57.01,334.0,352.0
GL197U8,153.0,230.0,47.39,121.0,39.0,434.0,199.66000000000003,298.0,68.46,94.0,160.0
JI896Q3,,88.0,30.68,61.0,0.0,747.0,5.3999999999999995,60.0,20.0,48.0,61.0
LH015B0,283.0,590.0,61.36,228.0,95.0,732.0,,374.0,53.48,174.0,323.0
JD2434K,-588.0,37.0,0.0,282.0,107.0,5479.0,-0.0,0.0,,181.0,389.0
IP853WV,7.0,20.0,0.0,41.0,9.0,523.0,12.25,35.0,0.0,52.0,50.0
ZR053KT,-165.0,128.0,1.56,126.0,34.0,1993.0,-172.86,134.0,0.0,197.0,160.0
KU623BJ,19.0,204.0,46.57,,24.0,474.0,28.349999999999998,315.0,70.16,94.0,133.0
MP218RR,281.0,725.0,57.24,,95.0,2278.0,336.96000000000004,864.0,63.43,316.0,405.0
CD6517U,131.0,191.0,54.97,86.0,24.0,436.0,131.79,191.0,67.02,63.0,110.0
ZR932ZW,-206.0,152.0,12.5,133.0,41.0,1227.0,-131.92000000000002,97.0,0.0,173.0,174.0
IJ5352O,-36.0,89.0,13.48,77.0,29.0,1078.0,-39.6,99.0,28.28,71.0,106.0
MA851Q0,70.0,157.0,87.9,19.0,6.0,904.0,44.550000000000004,99.0,67.68,32.0,25.0
CM4101T,,658.0,57.14,282.0,99.0,2150.0,352.92,519.0,50.67,,381.0
KE9236P,-81.0,190.0,48.42,,22.0,,-84.28,196.0,42.86,112.0,120.0
XJ64720,329.0,,57.37,295.0,106.0,1942.0,381.59999999999997,795.0,57.48,338.0,401.0
VO99147,46.0,101.0,18.81,82.0,24.0,637.0,31.28,68.0,0.0,98.0,106.0
PH0423S,-369.0,81.0,0.0,269.0,99.0,5839.0,-296.4,65.0,0.0,,368.0
NR898NI,-21.0,130.0,80.0,26.0,7.0,121.0,-15.200000000000001,95.0,85.26,,
DX040PA,-3.0,183.0,42.62,,25.0,1236.0,-3.62,181.0,54.7,82.0,
LE538BM,8.0,88.0,,61.0,0.0,747.0,5.3999999999999995,60.0,20.0,48.0,61.0
OQ608X7,40.0,177.0,50.28,88.0,13.0,1052.0,6.9,30.0,83.33,5.0,101.0
PT265RL,238.0,,55.71,287.0,96.0,1972.0,223.48,604.0,57.12,259.0,
ER892AO,40.0,336.0,52.68,159.0,44.0,1406.0,31.919999999999998,266.0,,164.0,203.0
KE1762Q,57.0,332.0,62.65,124.0,110.0,748.0,37.06,218.0,44.5,121.0,234.0
SH107QW,-281.0,84.0,0.0,160.0,129.0,,-0.0,0.0,,132.0,289.0
OA0005Z,499.0,550.0,86.36,75.0,26.0,-1776.0,431.34000000000003,474.0,,31.0,101.0
KA257YL,194.0,550.0,54.36,251.0,83.0,1478.0,145.95,417.0,54.92,188.0,334.0
OQ312XR,-186.0,168.0,0.0,191.0,70.0,3049.0,-216.45000000000002,195.0,0.0,203.0,261.0
CP151HB,93.0,,55.25,145.0,98.0,-58.0,89.89999999999999,310.0,59.03,127.0,243.0
QH866D4,-78.0,95.0,6.32,89.0,21.0,1264.0,-86.1,105.0,2.86,102.0,110.0
OW561KG,46.0,231.0,61.04,90.0,26.0,275.0,23.6,118.0,64.41,42.0,116.0
ZU772B5,191.0,415.0,47.23,219.0,,1903.0,179.4,390.0,54.36,178.0,273.0
LX599DO,51.0,216.0,50.93,106.0,77.0,-241.0,58.8,245.0,65.31,85.0,183.0
VB847CK,-97.0,97.0,0.0,144.0,46.0,2331.0,-122.0,122.0,0.0,165.0,190.0
ZJ841AU,22.0,177.0,49.72,89.0,29.0,180.0,19.2,160.0,57.5,68.0,118.0
LY953M6,57.0,332.0,62.65,124.0,110.0,748.0,37.06,218.0,44.5,121.0,234.0
DI115SA,120.0,259.0,56.76,112.0,36.0,469.0,120.06,261.0,60.15,104.0,148.0
YF723GM,206.0,545.0,61.28,211.0,89.0,1138.0,145.92000000000002,384.0,53.91,177.0,300.0
EF02306,3.0,138.0,69.57,42.0,1.0,1206.0,2.36,118.0,55.93,52.0,43.0
QG203DP,70.0,78.0,29.49,55.0,20.0,893.0,141.3,,70.06,47.0,75.0
TN1424D,153.0,235.0,54.04,108.0,32.0,,122.2,188.0,63.3,69.0,140.0
YX6193M,477.0,585.0,86.5,79.0,27.0,-1080.0,341.94,,86.33,57.0,106.0
XD504FF,86.0,234.0,,95.0,30.0,608.0,74.0,200.0,60.0,,125.0
KC846FV,94.0,254.0,59.06,104.0,,596.0,81.4,220.0,63.64,80.0,137.0
UU2400A,102.0,267.0,59.18,109.0,,585.0,87.4,230.0,60.87,90.0,143.0
AU8526P,115.0,301.0,,123.0,39.0,611.0,98.8,260.0,61.54,100.0,162.0
NQ6101B,150.0,376.0,59.04,154.0,49.0,817.0,132.0,330.0,60.61,130.0,203.0
SU086GW,114.0,298.0,59.06,122.0,39.0,789.0,91.2,240.0,62.5,90.0,161.0
NZ838GR,107.0,278.0,59.35,113.0,36.0,803.0,95.0,250.0,,100.0,149.0
XG725M5,167.0,,58.9,127.0,40.0,671.0,145.8,270.0,62.96,100.0,167.0
XW239PQ,207.0,373.0,58.71,154.0,49.0,833.0,181.50000000000003,330.0,60.61,130.0,203.0
SE968SH,171.0,318.0,61.64,122.0,,801.0,140.4,260.0,61.54,100.0,161.0
YW448KO,-181.0,66.0,0.0,123.0,47.0,2029.0,,202.0,8.42,185.0,170.0
WV032G3,15.0,338.0,63.91,122.0,119.0,1029.0,11.4,285.0,56.84,123.0,241.0
EU678E3,121.0,312.0,59.29,127.0,,671.0,105.3,270.0,62.96,100.0,167.0
YK788SF,136.0,345.0,59.13,141.0,,764.0,117.0,300.0,60.0,120.0,186.0
LD043C8,150.0,376.0,59.04,154.0,49.0,833.0,132.0,330.0,60.61,130.0,203.0
JG75840,,298.0,59.06,122.0,39.0,801.0,101.4,260.0,61.54,100.0,
ZH7383B,122.0,312.0,59.29,127.0,40.0,830.0,113.10000000000001,290.0,58.62,120.0,167.0
NR9229Z,134.0,262.0,63.74,95.0,30.0,608.0,102.0,200.0,60.0,80.0,125.0
JW5426P,140.0,271.0,61.62,104.0,33.0,596.0,,220.0,,80.0,137.0
KE0171E,151.0,285.0,61.75,109.0,34.0,585.0,121.9,230.0,60.87,90.0,143.0
GO92274,171.0,321.0,61.68,,39.0,611.0,137.8,260.0,61.54,100.0,162.0
IN10965,188.0,342.0,58.77,141.0,45.0,764.0,165.0,300.0,60.0,120.0,186.0
MZ626BK,207.0,373.0,58.71,154.0,49.0,817.0,181.50000000000003,330.0,60.61,130.0,203.0
KC6494E,169.0,318.0,61.64,122.0,39.0,789.0,127.2,240.0,62.5,90.0,161.0
DZ139HO,159.0,296.0,,113.0,36.0,,135.0,250.0,60.0,100.0,149.0
GJ715M4,181.0,332.0,61.75,127.0,40.0,830.0,159.5,290.0,58.62,120.0,167.0
NL334TL,48.0,135.0,37.04,85.0,56.0,,53.28,148.0,51.35,72.0,141.0
QM350DU,476.0,557.0,89.59,58.0,26.0,-1333.0,405.45,477.0,84.7,73.0,84.0
JY91497,43.0,199.0,44.72,,32.0,896.0,23.98,109.0,40.37,65.0,142.0
GH565M2,194.0,,61.69,159.0,36.0,1187.0,156.04,332.0,50.3,165.0,195.0
QA330R8,477.0,585.0,86.5,79.0,27.0,-1080.0,341.94,417.0,86.33,57.0,106.0
CT817RT,-19.0,135.0,61.48,52.0,49.0,932.0,-17.080000000000002,122.0,57.38,52.0,101.0
TX969S3,175.0,369.0,66.12,125.0,34.0,269.0,125.02,266.0,51.88,128.0,159.0
HM599ZE,319.0,502.0,56.97,216.0,75.0,1427.0,333.44,521.0,52.98,245.0,291.0
EH350IR,-135.0,203.0,0.0,205.0,69.0,2299.0,-146.73000000000002,219.0,0.0,224.0,274.0
LC153Z4,84.0,390.0,63.08,144.0,46.0,980.0,68.42,311.0,,165.0,190.0
XB294GN,-19.0,135.0,61.48,,49.0,932.0,-17.080000000000002,122.0,57.38,,101.0
UH467YL,-280.0,247.0,7.29,229.0,59.0,3050.0,-144.64,128.0,0.0,198.0,288.0
VZ57547,-19.0,135.0,61.48,52.0,49.0,932.0,-17.080000000000002,122.0,57.38,,101.0
UT774IJ,-186.0,168.0,0.0,191.0,70.0,3049.0,-216.45000000000002,195.0,0.0,203.0,261.0
OR5828E,260.0,601.0,55.91,,76.0,1287.0,163.4,380.0,53.68,176.0,341.0
LP136AA,92.0,232.0,68.97,72.0,29.0,-198.0,66.8,,56.89,72.0,101.0
PZ46568,477.0,585.0,86.5,79.0,27.0,,,417.0,86.33,57.0,106.0
WK3001P,-55.0,239.0,56.9,103.0,93.0,208.0,-38.64,168.0,66.07,57.0,
BV437MP,319.0,502.0,56.97,216.0,75.0,,333.44,521.0,52.98,245.0,291.0
ZV712QL,40.0,320.0,53.44,149.0,36.0,1140.0,37.199999999999996,310.0,58.06,130.0,185.0
ZX010DH,-186.0,168.0,0.0,191.0,70.0,3049.0,-216.45000000000002,195.0,0.0,203.0,261.0
RM162A5,266.0,429.0,,190.0,63.0,1735.0,265.98,429.0,51.52,,253.0
LF008O7,48.0,142.0,58.45,59.0,69.0,225.0,38.42,113.0,58.41,,128.0
AA678FF,84.0,390.0,63.08,,46.0,980.0,68.42,311.0,46.95,165.0,190.0
XG276PM,120.0,259.0,56.76,112.0,36.0,469.0,120.06,261.0,60.15,104.0,148.0
QD25562,464.0,889.0,59.17,363.0,115.0,2686.0,515.32,991.0,57.21,,478.0
US642RA,32.0,287.0,60.63,113.0,116.0,591.0,28.16,256.0,37.5,160.0,229.0
GI89269,61.0,156.0,,127.0,31.0,1247.0,55.77,143.0,39.86,86.0,158.0
SN434N3,67.0,,43.51,148.0,120.0,1140.0,75.14,289.0,,124.0,268.0
IR04779,93.0,324.0,55.25,145.0,98.0,-58.0,89.89999999999999,310.0,59.03,127.0,243.0
SQ361EK,84.0,390.0,63.08,144.0,46.0,,68.42,311.0,46.95,165.0,190.0
LH159FT,,418.0,66.03,142.0,151.0,1138.0,20.099999999999998,335.0,55.52,149.0,293.0
JZ685WE,47.0,288.0,62.85,107.0,34.0,423.0,38.88,243.0,50.62,120.0,141.0
EM3555I,-191.0,71.0,,135.0,40.0,2034.0,-244.79,91.0,0.0,162.0,175.0
JY62549,554.0,555.0,88.29,65.0,16.0,-2993.0,406.0,406.0,89.41,43.0,81.0
YB287X2,-206.0,150.0,4.0,144.0,51.0,1254.0,-173.99,127.0,0.0,189.0,195.0
OI379DV,48.0,135.0,37.04,85.0,56.0,338.0,53.28,148.0,51.35,72.0,141.0
EV977QT,476.0,557.0,89.59,58.0,26.0,-1333.0,405.45,477.0,,73.0,
RR228IO,335.0,619.0,61.87,236.0,85.0,2165.0,246.78000000000003,457.0,61.93,174.0,321.0
OU832NU,-100.0,40.0,32.5,27.0,7.0,-267.0,-190.0,76.0,,0.0,34.0
RX023MV,,133.0,64.66,,7.0,-124.0,53.07,87.0,,,54.0
LD984HQ,153.0,,54.04,108.0,32.0,473.0,122.2,188.0,63.3,69.0,140.0
ZY179TT,48.0,142.0,58.45,59.0,69.0,225.0,38.42,113.0,58.41,47.0,128.0
ZL257XN,,71.0,0.0,135.0,40.0,2034.0,-244.79,91.0,0.0,162.0,175.0
AI363LO,499.0,,86.36,75.0,26.0,-1776.0,431.34000000000003,474.0,93.46,31.0,101.0
MX3387V,365.0,860.0,61.16,334.0,135.0,2063.0,413.28,984.0,56.81,425.0,469.0
DA458W5,-97.0,97.0,0.0,144.0,46.0,2331.0,-122.0,122.0,0.0,,190.0
NG51858,501.0,609.0,90.15,60.0,27.0,-740.0,357.52,436.0,84.63,67.0,87.0
AX079BL,-248.0,104.0,0.0,129.0,134.0,,-140.42,59.0,0.0,128.0,263.0
GR262VF,-206.0,150.0,,144.0,51.0,1254.0,-173.99,127.0,0.0,189.0,195.0
WW376RA,58.0,211.0,60.19,,26.0,878.0,44.010000000000005,163.0,53.37,76.0,110.0
YF9316L,-222.0,117.0,0.0,212.0,63.0,2856.0,-256.5,135.0,0.0,187.0,275.0
XJ062FT,15.0,40.0,10.0,36.0,7.0,39.0,,66.0,69.7,20.0,43.0
SO800L0,,82.0,,291.0,89.0,4664.0,-45.54,9.0,0.0,205.0,380.0
AZ9529B,53.0,130.0,,52.0,13.0,245.0,25.009999999999998,61.0,0.0,70.0,65.0
UY4444G,195.0,506.0,46.44,271.0,80.0,349.0,253.11,649.0,58.4,270.0,351.0
CZ042NA,191.0,415.0,47.23,219.0,54.0,1903.0,,390.0,54.36,178.0,273.0
BM738KB,-248.0,104.0,0.0,129.0,134.0,2630.0,-140.42,59.0,0.0,128.0,263.0
TC487WL,74.0,146.0,42.47,84.0,15.0,398.0,53.550000000000004,105.0,49.52,53.0,99.0
ME479P2,159.0,283.0,60.42,112.0,48.0,1030.0,113.12,202.0,42.08,117.0,160.0
VL62241,,648.0,55.71,287.0,,,223.48,604.0,57.12,259.0,383.0
BW9466P,-496.0,49.0,0.0,286.0,91.0,,-273.23999999999995,27.0,0.0,203.0,377.0
HD328CC,26.0,,66.03,142.0,151.0,1138.0,20.099999999999998,335.0,55.52,149.0,293.0
WT153JX,,568.0,56.69,246.0,71.0,1322.0,419.12,676.0,59.02,277.0,317.0
EE526DU,192.0,561.0,53.83,,78.0,1772.0,129.54000000000002,381.0,52.49,181.0,337.0
FV260BO,28.0,90.0,64.44,32.0,10.0,104.0,25.11,81.0,,38.0,42.0
FH7398W,232.0,725.0,62.07,275.0,91.0,,249.28,779.0,61.23,,366.0
HE084ST,,282.0,56.38,123.0,30.0,276.0,169.94,293.0,68.26,93.0,153.0
KL569TP,74.0,146.0,42.47,84.0,15.0,398.0,53.550000000000004,105.0,49.52,53.0,99.0
MG320IB,57.0,407.0,,174.0,153.0,1153.0,47.46000000000001,339.0,59.29,138.0,327.0
AW512EO,464.0,,59.17,363.0,,2686.0,515.32,991.0,57.21,424.0,478.0
AQ5120C,274.0,482.0,51.66,233.0,68.0,1287.0,279.86999999999995,491.0,59.06,201.0,301.0
IU124X0,-222.0,117.0,0.0,212.0,63.0,2856.0,-256.5,135.0,0.0,,275.0
LV062ZW,,161.0,45.96,87.0,17.0,1656.0,148.19,203.0,70.94,59.0,104.0
HM8735T,270.0,570.0,58.42,237.0,,780.0,297.51,633.0,57.35,,313.0
ZT548KL,-19.0,135.0,,52.0,49.0,932.0,-17.080000000000002,122.0,57.38,,101.0
WX3171T,-114.0,101.0,69.31,31.0,4.0,763.0,-32.769999999999996,29.0,3.45,28.0,35.0
EQ392PC,,716.0,60.61,282.0,101.0,2648.0,,803.0,55.42,358.0,383.0
ZB51455,342.0,687.0,58.08,,101.0,2383.0,387.5,775.0,57.68,328.0,389.0
LV487OO,167.0,364.0,56.59,158.0,43.0,950.0,149.96,,60.12,130.0,201.0
PG691XZ,375.0,886.0,60.16,353.0,124.0,2630.0,443.09999999999997,1055.0,64.36,376.0,477.0
FT8658O,-243.0,60.0,0.0,150.0,123.0,2829.0,-166.04999999999998,41.0,0.0,151.0,273.0
AM126IZ,477.0,585.0,86.5,79.0,27.0,-1080.0,341.94,417.0,86.33,57.0,106.0
LB274KK,-13.0,413.0,57.38,176.0,141.0,1435.0,-12.12,404.0,71.78,114.0,317.0
MZ0226O,354.0,568.0,56.69,246.0,71.0,1322.0,419.12,676.0,59.02,277.0,317.0
NK324V4,-19.0,135.0,61.48,,49.0,932.0,-17.080000000000002,122.0,,52.0,101.0
IZ443QP,,555.0,,65.0,16.0,-2993.0,,406.0,89.41,43.0,81.0
RD862XI,26.0,418.0,66.03,142.0,151.0,1138.0,20.099999999999998,335.0,55.52,149.0,293.0
KL41563,,156.0,,127.0,,1247.0,,143.0,39.86,86.0,158.0
SF3556S,245.0,,61.35,257.0,99.0,1837.0,194.25,525.0,56.57,228.0,356.0
NJ72512,-378.0,107.0,0.0,131.0,110.0,1807.0,-141.2,40.0,0.0,138.0,241.0
DZ340BH,464.0,889.0,59.17,363.0,115.0,,515.32,991.0,57.21,,478.0
IN780OS,351.0,562.0,50.36,279.0,76.0,2049.0,414.78,669.0,56.5,291.0,
MU5161T,357.0,670.0,59.25,273.0,85.0,1914.0,440.43,,57.76,351.0,358.0
LD437WO,139.0,241.0,66.8,80.0,21.0,997.0,130.5,225.0,67.56,73.0,
CL7680H,153.0,235.0,54.04,108.0,32.0,473.0,122.2,188.0,63.3,69.0,140.0
IB291VM,81.0,133.0,64.66,47.0,7.0,-124.0,53.07,87.0,95.4,4.0,54.0
WX796HR,22.0,177.0,49.72,,29.0,180.0,19.2,160.0,,68.0,118.0
JB871KB,70.0,78.0,29.49,55.0,20.0,,141.3,,70.06,47.0,75.0
LQ451A8,15.0,324.0,60.49,128.0,113.0,922.0,18.25,365.0,60.55,144.0,241.0
AV8346T,-12.0,144.0,76.39,34.0,59.0,69.0,-8.24,,47.57,54.0,93.0
HV05023,-36.0,295.0,69.15,91.0,113.0,635.0,-40.08,334.0,58.08,140.0,
MT111XZ,,889.0,59.17,363.0,115.0,2686.0,515.32,991.0,57.21,424.0,
GI696IT,-149.0,135.0,0.0,,,2881.0,-105.60000000000001,96.0,0.0,223.0,246.0
IB385MW,300.0,,53.39,282.0,94.0,2119.0,288.0,576.0,,260.0,
UX855TH,-122.0,99.0,38.38,,10.0,,,61.0,72.13,17.0,71.0
OV9522V,15.0,338.0,63.91,122.0,119.0,1029.0,11.4,285.0,56.84,123.0,241.0
DL580JT,238.0,683.0,,276.0,98.0,,174.64999999999998,499.0,55.31,223.0,374.0
XE250SN,206.0,545.0,61.28,,89.0,1138.0,145.92000000000002,384.0,,177.0,300.0
VB732BL,58.0,211.0,60.19,84.0,26.0,878.0,44.010000000000005,163.0,53.37,76.0,110.0
EB71054,51.0,216.0,50.93,106.0,77.0,-241.0,58.8,245.0,65.31,85.0,183.0
YT3867F,-112.0,230.0,51.74,111.0,101.0,730.0,-109.75999999999999,224.0,45.98,121.0,212.0
FO914YK,67.0,262.0,43.51,148.0,120.0,1140.0,75.14,289.0,57.09,124.0,268.0
AE9938Y,-61.0,413.0,61.74,,163.0,,-45.15,,51.83,145.0,321.0
AR129L5,232.0,725.0,62.07,275.0,91.0,1592.0,249.28,779.0,61.23,302.0,366.0
LH326J0,-6.0,148.0,40.54,88.0,,451.0,-4.8,120.0,11.67,106.0,107.0
LD382TO,477.0,585.0,86.5,79.0,27.0,-1080.0,341.94,417.0,86.33,57.0,106.0
RW133VX,556.0,610.0,85.08,91.0,22.0,-1886.0,496.86,546.0,90.66,,113.0
UM905PA,238.0,,55.71,287.0,96.0,1972.0,223.48,604.0,57.12,,383.0
FW487C1,15.0,,10.0,36.0,7.0,39.0,,66.0,69.7,20.0,43.0
EO751Y0,328.0,716.0,60.61,282.0,101.0,2648.0,369.38,803.0,55.42,358.0,383.0
AL5305O,501.0,609.0,90.15,60.0,27.0,-740.0,357.52,436.0,84.63,67.0,87.0
FR241R0,178.0,319.0,62.07,121.0,35.0,1431.0,132.72,237.0,61.6,91.0,156.0
DV026K0,-526.0,,0.0,264.0,106.0,4206.0,-127.98,18.0,0.0,184.0,370.0
AK498ES,206.0,545.0,61.28,211.0,89.0,1138.0,145.92000000000002,384.0,53.91,177.0,300.0
FH602GV,476.0,573.0,87.26,73.0,12.0,-1522.0,419.97999999999996,506.0,87.55,63.0,85.0
TM236CS,13.0,113.0,55.75,50.0,59.0,-23.0,,,50.82,60.0,109.0
BB760TZ,311.0,730.0,61.51,281.0,77.0,1672.0,275.2,640.0,65.31,222.0,358.0
DY778A6,202.0,529.0,55.39,236.0,85.0,1426.0,,451.0,57.21,193.0,321.0
CN048ZY,106.0,309.0,67.31,101.0,37.0,2.0,62.900000000000006,185.0,44.86,102.0,138.0
FX44343,65.0,179.0,,87.0,82.0,,96.11999999999999,267.0,71.91,75.0,
PF011PD,214.0,259.0,47.1,137.0,31.0,592.0,264.77,319.0,72.73,87.0,168.0
HQ881H0,477.0,521.0,88.1,62.0,19.0,-1536.0,417.68,,86.12,63.0,81.0
TZ677PR,268.0,571.0,53.59,265.0,87.0,1516.0,209.14999999999998,445.0,63.6,162.0,352.0
WQ139MA,202.0,529.0,55.39,236.0,85.0,1426.0,171.38,451.0,57.21,193.0,321.0
SQ047MB,-430.0,40.0,0.0,267.0,,4855.0,-0.0,0.0,,195.0,374.0
WJ9621Q,206.0,581.0,62.65,217.0,76.0,2140.0,169.75,485.0,59.18,198.0,293.0
AQ982Y5,-56.0,106.0,9.43,96.0,,535.0,,108.0,10.19,97.0,114.0
KP9010X,,170.0,49.41,86.0,29.0,688.0,-6.24,104.0,10.58,93.0,115.0
ZA297HU,30.0,48.0,37.5,,52.0,-376.0,94.24,152.0,94.08,9.0,82.0
GR968T1,488.0,915.0,63.83,331.0,134.0,2311.0,543.78,1026.0,57.8,433.0,465.0
KK0225D,-280.0,151.0,0.0,235.0,60.0,3908.0,-318.2,172.0,0.0,185.0,295.0
CX775XA,-10.0,170.0,49.41,86.0,29.0,688.0,-6.24,104.0,10.58,93.0,115.0
FF787F5,-212.0,142.0,0.0,222.0,72.0,3294.0,-292.04,196.0,0.0,217.0,294.0
LB05372,6.0,,41.81,103.0,43.0,886.0,3.21,,50.47,53.0,146.0
SB684N3,-166.0,90.0,0.0,104.0,121.0,2018.0,,,,114.0,225.0
PR594F5,-3.0,109.0,65.14,38.0,15.0,255.0,-3.48,116.0,87.93,14.0,53.0
QW242G7,145.0,256.0,59.77,103.0,29.0,168.0,167.01,293.0,65.19,102.0,132.0
DA623XX,,181.0,51.38,88.0,35.0,1388.0,0.0,180.0,46.67,96.0,123.0
QL663QO,460.0,547.0,86.47,74.0,16.0,-751.0,398.15999999999997,474.0,93.46,31.0,90.0
RQ777O6,-270.0,3.0,0.0,140.0,116.0,1724.0,-10800.0,,11.67,106.0,256.0
WQ937BP,,,0.0,126.0,122.0,2079.0,-195.3,63.0,0.0,111.0,248.0
NG113XO,-12.0,68.0,0.0,,45.0,1670.0,-19.62,109.0,0.0,186.0,171.0
AF2181S,-56.0,106.0,9.43,96.0,18.0,535.0,-57.24,108.0,10.19,97.0,114.0
TW080BO,36.0,114.0,42.98,65.0,16.0,639.0,42.56,133.0,84.96,20.0,81.0
MH527OZ,36.0,114.0,42.98,65.0,16.0,639.0,42.56,133.0,84.96,20.0,81.0
GM166Z2,109.0,300.0,44.33,167.0,49.0,851.0,103.67999999999999,288.0,,156.0,216.0
SQ288SO,42.0,331.0,48.34,171.0,,1555.0,47.45,365.0,,183.0,218.0
QA2188R,135.0,207.0,65.7,71.0,26.0,787.0,77.35000000000001,119.0,51.26,58.0,97.0
GP918JF,-56.0,136.0,0.0,142.0,40.0,,-61.91,151.0,0.0,191.0,182.0
YR456NA,65.0,179.0,51.4,87.0,82.0,1417.0,96.11999999999999,267.0,,75.0,169.0
IB09379,30.0,48.0,37.5,,52.0,-376.0,94.24,152.0,94.08,9.0,82.0
WW743VS,217.0,,55.12,228.0,75.0,1116.0,,478.0,49.16,243.0,303.0
IB479GN,-56.0,106.0,9.43,96.0,18.0,535.0,-57.24,108.0,10.19,97.0,114.0
FK833U4,-442.0,,,280.0,95.0,4311.0,-0.0,0.0,,145.0,375.0
OW649MT,216.0,250.0,52.4,119.0,29.0,-195.0,241.66,281.0,71.17,81.0,148.0
MI2579O,361.0,582.0,56.01,256.0,95.0,,234.98,379.0,61.48,,351.0
KR1393C,106.0,309.0,67.31,101.0,37.0,2.0,62.900000000000006,185.0,,102.0,138.0
