Quarter,StoreId,State,Position,Market,ProdId,Product,Type,ReportId
2023-10-01,Stateline - Lake Tahoe Boulevard,,West,Big Market,8_Te,Green Tea,Tea,AH6186O
2023-01-01,Sun Valley - Highland Ranch Parkway,Nevada,West,Micro Market,8_Te,Green Tea,Tea,CM537YR
2023-04-01,Sun Valley - Highland Ranch Parkway,Nevada,West,Micro Market,8_Te,Green Tea,,HP766VH
2023-07-01,Sun Valley - Highland Ranch Parkway,Nevada,West,Big Market,8_Te,,Tea,VR434CF
2023-10-01,Sun Valley - Highland Ranch Parkway,Nevada,West,Big Market,8_Te,Green Tea,Tea,QK264SN
2023-01-01,Verdi - Dog Valley Road,Nevada,West,Micro Market,8_Te,Green Tea,Tea,VJ3505V
2023-04-01,Verdi - Dog Valley Road,Nevada,West,Small Market,8_Te,Green Tea,Tea,SM018K8
2023-07-01,Verdi - Dog Valley Road,Nevada,,Big Market,8_Te,Green Tea,Tea,PL4463F
2023-10-01,Verdi - Dog Valley Road,Nevada,West,Big Market,8_Te,Green Tea,Tea,TP743KX
2023-01-01,Zephyr Cove - U.S. Route 50,,West,Micro Market,8_Te,Green Tea,Tea,HA568F4
2023-04-01,Zephyr Cove - U.S. Route 50,Nevada,West,Big Market,8_Te,Green Tea,Tea,MB786OD
2023-07-01,Zephyr Cove - U.S. Route 50,Nevada,West,,8_Te,Green Tea,,AP791QU
2023-10-01,Zephyr Cove - U.S. Route 50,Nevada,West,Micro Market,8_Te,Green Tea,Tea,QA312A7
2023-01-01,North Las Vegas - Casino Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,GO377NF
2023-04-01,North Las Vegas - Casino Street,Nevada,West,Big Market,8_Te,Green Tea,Tea,TQ716K8
2023-07-01,North Las Vegas - Casino Street,,West,Medium Market,8_Te,Green Tea,Tea,ED032AK
2023-10-01,North Las Vegas - Casino Street,,West,Small Market,8_Te,Green Tea,Tea,WK209XW
2023-01-01,Manchester - Elm Street,,East,Small Market,8_Te,Green Tea,Tea,GT87740
2023-04-01,Manchester - Elm Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,LW628N6
2023-07-01,Manchester - Elm Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,BR552NK
2023-10-01,Manchester - Elm Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,VI222WO
2023-01-01,Nashua - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,EX336IX
2023-04-01,Nashua - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,QQ0438C
2023-07-01,Nashua - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,RY51734
2023-10-01,Nashua - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,IP253BC
2023-01-01,Concord - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,BC362CQ
2023-04-01,Concord - Main Street,New Hampshire,,Micro Market,8_Te,Green Tea,Tea,ZF966HR
2023-07-01,Concord - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,ZH89483
2023-10-01,Concord - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,IG318TV
2023-01-01,Derry - Pythagoras Memorial,New Hampshire,East,Micro Market,8_Te,Green Tea,,MM083A7
2023-04-01,Derry - Pythagoras Memorial,New Hampshire,East,,8_Te,Green Tea,Tea,ZE754SC
2023-07-01,Derry - Pythagoras Memorial,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,HC2118N
2023-10-01,Derry - Pythagoras Memorial,New Hampshire,East,Micro Market,8_Te,Green Tea,,HR0477J
2023-01-01,Dover - Central Avenue,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,OS71552
2023-04-01,Dover - Central Avenue,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,AU51310
2023-07-01,Dover - Central Avenue,,East,Micro Market,8_Te,,Tea,AU6892B
2023-10-01,Dover - Central Avenue,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,GZ846JM
2023-01-01,Rochester - North Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,LZ489A7
2023-04-01,Rochester - North Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,,YG307S1
2023-07-01,Rochester - North Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,BK3959A
2023-10-01,Rochester - North Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,GZ371V7
2023-01-01,Salem - South Broadway,New Hampshire,East,,8_Te,Green Tea,Tea,GR376T7
2023-04-01,Salem - South Broadway,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,YB050XA
2023-07-01,Salem - South Broadway,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,WE0637B
2023-10-01,Salem - South Broadway,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,KL590GX
2023-01-01,Portsmouth - Market Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,WY603HC
2023-04-01,Portsmouth - Market Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,QI255MV
2023-07-01,Portsmouth - Market Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,MN261Q9
2023-10-01,Portsmouth - Market Street,New Hampshire,East,Medium Market,8_Te,Green Tea,,JG687GS
2023-01-01,Londonderry - Mammoth Road,New Hampshire,East,Medium Market,8_Te,Green Tea,,LG420MN
2023-04-01,Londonderry - Mammoth Road,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,ZM932MS
2023-07-01,Londonderry - Mammoth Road,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,XQ386HW
2023-10-01,Londonderry - Mammoth Road,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,MP216QG
2023-01-01,Keene - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,TQ213GK
2023-04-01,Keene - Main Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,IU561F0
2023-07-01,Keene - Main Street,New Hampshire,East,,8_Te,,Tea,ZI8713Z
2023-10-01,Keene - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,YD049YP
2023-01-01,Bedford - Route 101,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,IA179NL
2023-04-01,Bedford - Route 101,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,CQ389FR
2023-07-01,Bedford - Route 101,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,UI7128S
2023-10-01,Bedford - Route 101,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,YD108KP
2023-01-01,Merrimack - Daniel Webster Highway,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,DD6242L
2023-04-01,Merrimack - Daniel Webster Highway,,East,,8_Te,Green Tea,Tea,TV838FR
2023-07-01,Merrimack - Daniel Webster Highway,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,LZ199FM
2023-10-01,Merrimack - Daniel Webster Highway,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,NC448FW
2023-01-01,Laconia - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,AO098Z0
2023-04-01,Laconia - Main Street,New Hampshire,,Small Market,8_Te,Green Tea,Tea,PG4420K
2023-07-01,Laconia - Main Street,New Hampshire,East,Small Market,8_Te,,Tea,GF1544G
2023-10-01,Laconia - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,QR22311
2023-01-01,Hudson - Central Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,LI067R4
2023-04-01,Hudson - Central Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,XY632UP
2023-07-01,Hudson - Central Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,LN8235V
2023-10-01,Hudson - Central Street,New Hampshire,,Micro Market,8_Te,Green Tea,Tea,NJ306SL
2023-01-01,Derry - Pinkerton Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,CY683FO
2023-04-01,Derry - Pinkerton Street,,East,Big Market,8_Te,Green Tea,Tea,MA962K9
2023-07-01,Derry - Pinkerton Street,New Hampshire,East,Small Market,8_Te,,Tea,UP635JE
2023-10-01,Derry - Pinkerton Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,QY727I1
2023-01-01,Milford - Nashua Street,New Hampshire,East,Big Market,8_Te,,Tea,IA011NG
2023-04-01,Milford - Nashua Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,GW463VY
2023-07-01,Milford - Nashua Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,SZ390AZ
2023-10-01,Milford - Nashua Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,XO1884R
2023-01-01,Durham - Main Street,New Hampshire,East,Small Market,8_Te,,Tea,IC54569
2023-04-01,Durham - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,JE016LY
2023-07-01,Durham - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,TS280TE
2023-10-01,Durham - Main Street,New Hampshire,East,Medium Market,8_Te,,Tea,BX248AN
2023-01-01,Exeter - Water Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,CL7273I
2023-04-01,Exeter - Water Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,IO382LV
2023-07-01,Exeter - Water Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,RT11779
2023-10-01,Exeter - Water Street,New Hampshire,East,,8_Te,Green Tea,Tea,KO967PW
2023-01-01,Windham - Range Road,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,OM840DX
2023-04-01,Windham - Range Road,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,QX88927
2023-07-01,Windham - Range Road,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,ZN432N5
2023-10-01,Windham - Range Road,,East,Big Market,8_Te,Green Tea,Tea,IH089QL
2023-01-01,Hooksett - Route 3,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,LE6681B
2023-04-01,Hooksett - Route 3,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,BW2973E
2023-07-01,Hooksett - Route 3,,East,Micro Market,8_Te,Green Tea,Tea,DN9656B
2023-10-01,Hooksett - Route 3,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,LN440LX
2023-01-01,Claremont - Broad Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,OI131ZZ
2023-04-01,Claremont - Broad Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,MA956U9
2023-07-01,Claremont - Broad Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,PY609L7
2023-10-01,Claremont - Broad Street,New Hampshire,East,Micro Market,8_Te,,Tea,TD066WS
2023-01-01,Lebanon - Hanover Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,CU971ET
2023-04-01,Lebanon - Hanover Street,,East,Micro Market,8_Te,Green Tea,Tea,SN839LW
2023-07-01,Lebanon - Hanover Street,New Hampshire,East,Big Market,8_Te,,Tea,LH123T6
2023-10-01,Lebanon - Hanover Street,New Hampshire,East,,8_Te,Green Tea,Tea,MG4785K
2023-01-01,Pelham - Bridge Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,KK0350K
2023-04-01,Pelham - Bridge Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,HB157HZ
2023-07-01,Pelham - Bridge Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,KL978RY
2023-10-01,Pelham - Bridge Street,,East,Small Market,8_Te,Green Tea,Tea,UY9402R
2023-01-01,Somersworth - Main Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,DW384AK
2023-04-01,Somersworth - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,CX2584F
2023-07-01,Somersworth - Main Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,XM818Y9
2023-10-01,Somersworth - Main Street,New Hampshire,East,Medium Market,8_Te,,Tea,MB151W9
2023-01-01,Hanover - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,DP446IE
2023-04-01,Hanover - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,ZV308HR
2023-07-01,Hanover - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,EM107FR
2023-10-01,Hanover - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,KG952KK
2023-01-01,Amherst - Main Street,New Hampshire,,Medium Market,8_Te,Green Tea,Tea,KN1278F
2023-04-01,Amherst - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,FF353J6
2023-07-01,Amherst - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,,HK790PW
2023-10-01,Amherst - Main Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,HZ704RQ
2023-01-01,Raymond - Route 27,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,QP096DW
2023-04-01,Raymond - Route 27,,East,Medium Market,8_Te,Green Tea,Tea,IP529J2
2023-07-01,Raymond - Route 27,New Hampshire,East,,8_Te,Green Tea,Tea,IZ455FM
2023-10-01,Raymond - Route 27,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,VR1828I
2023-01-01,Newmarket - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,NR966DA
2023-04-01,Newmarket - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,AA278F5
2023-07-01,Newmarket - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,GD334XF
2023-10-01,Newmarket - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,VN444HN
2023-01-01,Hollis - Silver Lake Road,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,OJ762MO
2023-04-01,Hollis - Silver Lake Road,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,SM743U1
2023-07-01,Hollis - Silver Lake Road,,East,Big Market,8_Te,Green Tea,Tea,JK836BH
2023-10-01,Hollis - Silver Lake Road,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,SJ526LI
2023-01-01,Plaistow - Main Street,New Hampshire,East,Medium Market,8_Te,Green Tea,,RG6140R
2023-04-01,Plaistow - Main Street,New Hampshire,East,Micro Market,8_Te,Green Tea,Tea,BH5157G
2023-07-01,Plaistow - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,PN077WM
2023-10-01,Plaistow - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,ZP205ML
2023-01-01,Atkinson - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,UW490DY
2023-04-01,Atkinson - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,,MM200F6
2023-07-01,Atkinson - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,LS056MU
2023-10-01,Atkinson - Main Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,OB701A3
2023-01-01,Hampton - Ocean Boulevard,,East,Small Market,8_Te,Green Tea,Tea,MT48905
2023-04-01,Hampton - Ocean Boulevard,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,EL85744
2023-07-01,Hampton - Ocean Boulevard,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,SX550ND
2023-10-01,Hampton - Ocean Boulevard,New Hampshire,East,Big Market,8_Te,,Tea,TN5430G
2023-01-01,Littleton - Main Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,CU209LF
2023-04-01,Littleton - Main Street,New Hampshire,,Big Market,8_Te,Green Tea,Tea,MB779E4
2023-07-01,Littleton - Main Street,New Hampshire,East,,8_Te,Green Tea,Tea,XF786PX
2023-10-01,Littleton - Main Street,New Hampshire,East,Big Market,8_Te,Green Tea,Tea,YK480C9
2023-01-01,Manchester - Forest Street,New Hampshire,,,8_Te,,Tea,JW027JW
2023-04-01,Manchester - Forest Street,New Hampshire,East,Small Market,8_Te,Green Tea,Tea,UA12147
2023-07-01,Manchester - Forest Street,New Hampshire,East,Medium Market,8_Te,Green Tea,Tea,ZK720C0
2023-10-01,Manchester - Forest Street,New Hampshire,East,Medium Market,8_Te,,Tea,EP911C0
2023-01-01,Albuquerque - Central Avenue,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,RH168GO
2023-04-01,Albuquerque - Central Avenue,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,GW341HG
2023-07-01,Albuquerque - Central Avenue,New Mexico,South,Small Market,8_Te,Green Tea,,FQ836S6
2023-10-01,Albuquerque - Central Avenue,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,EF18830
2023-01-01,Santa Fe - Canyon Road,New Mexico,South,Big Market,8_Te,Green Tea,Tea,TS303LH
2023-04-01,Santa Fe - Canyon Road,,South,Small Market,8_Te,Green Tea,,JL136VJ
2023-07-01,Santa Fe - Canyon Road,New Mexico,South,Big Market,8_Te,Green Tea,Tea,KV567QE
2023-10-01,Santa Fe - Canyon Road,New Mexico,South,Small Market,8_Te,Green Tea,Tea,BJ902RZ
2023-01-01,Las Cruces - Main Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,OK282HO
2023-04-01,Las Cruces - Main Street,New Mexico,South,Small Market,8_Te,Green Tea,,NX37731
2023-07-01,Las Cruces - Main Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,JG395W1
2023-10-01,Las Cruces - Main Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,HE00026
2023-01-01,Rio Rancho - Southern Boulevard,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,EK91551
2023-04-01,Rio Rancho - Southern Boulevard,New Mexico,South,Medium Market,8_Te,,Tea,JS374Y8
2023-07-01,Rio Rancho - Southern Boulevard,New Mexico,South,Small Market,8_Te,Green Tea,Tea,NG944AL
2023-10-01,Rio Rancho - Southern Boulevard,New Mexico,South,Micro Market,8_Te,,Tea,XD113C9
2023-01-01,Roswell - Main Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,DK653I7
2023-04-01,Roswell - Main Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,SN555XV
2023-07-01,Roswell - Main Street,,South,Big Market,8_Te,Green Tea,Tea,DZ4972G
2023-10-01,Roswell - Main Street,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,YY381PV
2023-01-01,Farmington - Main Street,New Mexico,,Medium Market,8_Te,Green Tea,Tea,HU281P1
2023-04-01,Farmington - Main Street,New Mexico,,Small Market,8_Te,Green Tea,Tea,BO566L0
2023-07-01,Farmington - Main Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,JW089Q0
2023-10-01,Farmington - Main Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,KI993CY
2023-01-01,Alamogordo - 10th Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,QV110MC
2023-04-01,Alamogordo - 10th Street,New Mexico,South,Big Market,8_Te,Green Tea,,EU884VD
2023-07-01,Alamogordo - 10th Street,New Mexico,South,,8_Te,Green Tea,Tea,RP963XU
2023-10-01,Alamogordo - 10th Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,PH058QY
2023-01-01,Clovis - Main Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,UB054UY
2023-04-01,Clovis - Main Street,New Mexico,South,,8_Te,Green Tea,Tea,JQ507ZX
2023-07-01,Clovis - Main Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,OE786XX
2023-10-01,Clovis - Main Street,New Mexico,South,Small Market,8_Te,,Tea,SW1628L
2023-01-01,Hobbs - Joe Harvey Boulevard,New Mexico,South,Small Market,8_Te,Green Tea,Tea,ZG3286C
2023-04-01,Hobbs - Joe Harvey Boulevard,New Mexico,,Small Market,8_Te,Green Tea,Tea,YR7435X
2023-07-01,Hobbs - Joe Harvey Boulevard,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,YU315RE
2023-10-01,Hobbs - Joe Harvey Boulevard,New Mexico,,Small Market,8_Te,Green Tea,,IR2100G
2023-01-01,Carlsbad - Canyon Street,New Mexico,South,Micro Market,8_Te,,Tea,DZ714XH
2023-04-01,Carlsbad - Canyon Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,JN014YI
2023-07-01,Carlsbad - Canyon Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,AS2847E
2023-10-01,Carlsbad - Canyon Street,New Mexico,South,Micro Market,8_Te,,Tea,HJ564M1
2023-01-01,Gallup - Coal Avenue,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,HI896EA
2023-04-01,Gallup - Coal Avenue,New Mexico,South,Small Market,8_Te,,Tea,BS7680V
2023-07-01,Gallup - Coal Avenue,New Mexico,South,Small Market,8_Te,Green Tea,Tea,BM534KR
2023-10-01,Gallup - Coal Avenue,New Mexico,South,Small Market,8_Te,Green Tea,Tea,VI1779U
2023-01-01,Deming - Gold Avenue,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,MC99931
2023-04-01,Deming - Gold Avenue,New Mexico,South,Big Market,8_Te,Green Tea,Tea,PQ360GT
2023-07-01,Deming - Gold Avenue,,South,Micro Market,8_Te,Green Tea,Tea,BH324WH
2023-10-01,Deming - Gold Avenue,New Mexico,South,Big Market,8_Te,Green Tea,Tea,CB203Q6
2023-01-01,Los Lunas - Main Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,SR398ST
2023-04-01,Los Lunas - Main Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,JJ594RV
2023-07-01,Los Lunas - Main Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,XS554IM
2023-10-01,Los Lunas - Main Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,BH420RN
2023-01-01,Chaparral - County Line Drive,,South,Big Market,8_Te,Green Tea,Tea,QE294XZ
2023-04-01,Chaparral - County Line Drive,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,QC67184
2023-07-01,Chaparral - County Line Drive,New Mexico,South,Small Market,8_Te,Green Tea,Tea,RK656ZS
2023-10-01,Chaparral - County Line Drive,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,OG06094
2023-01-01,Sunland Park - McNutt Road,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,KC546ZT
2023-04-01,Sunland Park - McNutt Road,New Mexico,South,Big Market,8_Te,Green Tea,Tea,DB900UY
2023-07-01,Sunland Park - McNutt Road,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,XN9862Y
2023-10-01,Sunland Park - McNutt Road,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,QN276A6
2023-01-01,Las Vegas - Bridge Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,WV9471I
2023-04-01,Las Vegas - Bridge Street,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,NA686JN
2023-07-01,Las Vegas - Bridge Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,IY204UQ
2023-10-01,Las Vegas - Bridge Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,BL478VB
2023-01-01,Artesia - Main Street,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,WR623CN
2023-04-01,Artesia - Main Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,LR053NI
2023-07-01,Artesia - Main Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,IJ713NV
2023-10-01,Artesia - Main Street,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,LK0765M
2023-01-01,Portales - 2nd Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,YU381Z2
2023-04-01,Portales - 2nd Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,RI003PO
2023-07-01,Portales - 2nd Street,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,KO327E7
2023-10-01,Portales - 2nd Street,,South,Micro Market,8_Te,Green Tea,Tea,QN798DF
2023-01-01,Lovington - Main Street,New Mexico,,Medium Market,8_Te,Green Tea,Tea,RH7211E
2023-04-01,Lovington - Main Street,New Mexico,South,Micro Market,8_Te,Green Tea,Tea,YI821J3
2023-07-01,Lovington - Main Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,MO898T0
2023-10-01,Lovington - Main Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,BS701OM
2023-01-01,Roswell - Historic Street,New Mexico,South,Medium Market,8_Te,Green Tea,Tea,TC049X3
2023-04-01,Roswell - Historic Street,New Mexico,South,Small Market,8_Te,Green Tea,Tea,WV896UJ
2023-07-01,Roswell - Historic Street,New Mexico,South,Irrelevant Market,8_Te,Green Tea,,GT384AC
2023-10-01,Roswell - Historic Street,New Mexico,South,Micro Market,8_Te,,Tea,WW639SY
2023-01-01,Farmington - Michaelson Street,,South,Big Market,8_Te,Green Tea,Tea,WW4002F
2023-04-01,Farmington - Michaelson Street,New Mexico,South,Big Market,8_Te,Green Tea,Tea,RI990GA
